0.0 0.0  224.9 277.5
0.01 0.0 105.4 279.1
-0.01 0.0 345.7 278.7
-0.01 -0.01 345.9 158.8
0.0 -0.01 225.3 157.2
0.01 -0.01 106.4 159.0
0.01 0.01 108.3 397.7
0.0 0.01 227.2 397.9
-0.01 0.01 347.0 397.5
